,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-08-01,0.0,0.0,0.0,0.0,0.0,1604789
1,2020-08-02,0.0,0.0,0.0,0.0,0.0,193098
2,2020-08-03,0.0,0.0,0.0,0.0,0.0,129225
3,2020-08-04,0.0,0.0,0.0,0.0,0.0,19717
4,2020-08-05,0.0,0.0,0.0,0.0,0.0,26869
5,2020-08-06,0.0,0.0,0.0,0.0,0.0,8708
6,2020-08-07,0.0,0.0,0.0,0.0,0.0,17529
7,2020-08-08,0.0,0.0,0.0,0.0,0.0,13773
8,2020-08-09,0.0,0.0,0.0,0.0,0.0,5190
9,2020-08-10,0.0,0.0,0.0,0.0,0.0,6105
10,2020-08-11,0.0,0.0,0.0,0.0,0.0,2896
11,2020-08-12,0.0,0.0,0.0,0.0,0.0,1868
12,2020-08-13,0.0,0.0,0.0,0.0,0.0,1723
13,2020-08-14,0.0,0.0,0.0,0.0,0.0,3567
14,2020-08-15,0.0,0.0,0.0,0.0,0.0,1479
15,2020-08-16,0.0,0.0,0.0,0.0,0.0,506
16,2020-08-17,0.0,0.0,0.0,0.0,0.0,543
17,2020-08-18,0.0,0.0,0.0,0.0,0.0,153
18,2020-08-19,0.0,0.0,0.0,0.0,0.0,3411
19,2020-08-20,0.0,0.0,0.0,0.0,0.0,2058
20,2020-08-21,0.0,0.0,0.0,0.0,0.0,4894
21,2020-08-22,0.0,0.0,0.0,0.0,0.0,8019
22,2020-08-23,0.0,0.0,0.0,0.0,0.0,763
23,2020-08-24,0.0,0.0,0.0,0.0,0.0,32
24,2020-08-25,0.0,0.0,0.0,0.0,0.0,377
25,2020-08-26,0.0,0.0,0.0,0.0,0.0,595
26,2020-08-27,0.0,0.0,0.0,0.0,0.0,2404
27,2020-08-28,0.0,0.0,0.0,0.0,0.0,7426
28,2020-08-29,0.0,0.0,0.0,0.0,0.0,4191
29,2020-08-30,0.0,0.0,0.0,0.0,0.0,40609
30,2020-08-31,0.0,0.0,0.0,0.0,0.0,6653
31,2020-09-01,0.0,0.0,0.0,0.0,0.0,16378
32,2020-09-02,0.0,0.0,0.0,0.0,0.0,61769
33,2020-09-03,0.0,0.0,0.0,0.0,0.0,70619
34,2020-09-04,0.0,0.0,0.0,0.0,0.0,36623
35,2020-09-05,0.0,0.0,0.0,0.0,0.0,12080
36,2020-09-06,0.0,0.0,0.0,0.0,0.0,15529
37,2020-09-07,0.0,0.0,0.0,0.0,0.0,5673
38,2020-09-08,0.0,0.0,0.0,0.0,0.0,4343
39,2020-09-09,0.0,0.0,0.0,0.0,0.0,2993
40,2020-09-10,0.0,0.0,0.0,0.0,0.0,656
41,2020-09-11,0.0,0.0,0.0,0.0,0.0,79
42,2020-09-12,0.0,0.0,0.0,0.0,0.0,728
43,2020-09-13,0.0,0.0,0.0,0.0,0.0,697
44,2020-09-14,0.0,0.0,0.0,0.0,0.0,883
45,2020-09-15,0.0,0.0,0.0,0.0,0.0,429
46,2020-09-16,0.0,0.0,0.0,0.0,0.0,101
47,2020-09-17,0.0,0.0,0.0,0.0,0.0,1301
48,2020-09-18,0.0,0.0,0.0,0.0,0.0,290
49,2020-09-19,0.0,0.0,0.0,0.0,0.0,3568
50,2020-09-20,0.0,0.0,0.0,0.0,0.0,2796
51,2020-09-21,0.0,0.0,0.0,0.0,0.0,1881
52,2020-09-22,0.0,0.0,0.0,0.0,0.0,468
53,2020-09-23,0.0,0.0,0.0,0.0,0.0,505
54,2020-09-24,0.0,0.0,0.0,0.0,0.0,172
55,2020-09-25,0.0,0.0,0.0,0.0,0.0,206
56,2020-09-26,0.0,0.0,0.0,0.0,0.0,249
57,2020-09-27,0.0,0.0,0.0,0.0,0.0,2378
58,2020-09-28,0.0,0.0,0.0,0.0,0.0,640
59,2020-09-29,0.0,0.0,0.0,0.0,0.0,250
60,2020-09-30,0.0,0.0,0.0,0.0,0.0,512
61,2020-10-01,0.0,0.0,0.0,0.0,0.0,305
62,2020-10-02,0.0,0.0,0.0,0.0,0.0,8948
63,2020-10-03,0.0,0.0,0.0,0.0,0.0,9065
64,2020-10-04,0.0,0.0,0.0,0.0,0.0,9203
65,2020-10-05,0.0,0.0,0.0,0.0,0.0,2628
66,2020-10-06,0.0,0.0,0.0,0.0,0.0,3932
67,2020-10-07,0.0,0.0,0.0,0.0,0.0,5086
68,2020-10-08,0.0,0.0,0.0,0.0,0.0,748
69,2020-10-09,0.0,0.0,0.0,0.0,0.0,1197
70,2020-10-10,0.0,0.0,0.0,0.0,0.0,304
71,2020-10-11,0.0,0.0,0.0,0.0,0.0,10
72,2020-10-12,0.0,0.0,0.0,0.0,0.0,109
73,2020-10-13,0.0,0.0,0.0,0.0,0.0,1214
74,2020-10-14,0.0,0.0,0.0,0.0,0.0,53
75,2020-10-15,0.0,0.0,0.0,0.0,0.0,25
76,2020-10-16,0.0,0.0,0.0,0.0,0.0,179
77,2020-10-17,0.0,0.0,0.0,0.0,0.0,45
78,2020-10-18,0.0,0.0,0.0,0.0,0.0,4
79,2020-10-19,0.0,0.0,0.0,0.0,0.0,58
80,2020-10-20,0.0,0.0,0.0,0.0,0.0,514
81,2020-10-21,0.0,0.0,0.0,0.0,0.0,534
82,2020-10-22,0.0,0.0,0.0,0.0,0.0,28
83,2020-10-23,0.0,0.0,0.0,0.0,0.0,0
84,2020-10-24,0.0,0.0,0.0,0.0,0.0,0
85,2020-10-25,0.0,0.0,0.0,0.0,0.0,0
86,2020-10-26,0.0,0.0,0.0,0.0,0.0,0
87,2020-10-27,0.0,0.0,0.0,0.0,0.0,0
88,2020-10-28,0.0,0.0,0.0,0.0,0.0,460
89,2020-10-29,0.0,0.0,0.0,0.0,0.0,13
90,2020-10-30,0.0,0.0,0.0,0.0,0.0,84
91,2020-10-31,0.0,0.0,0.0,0.0,0.0,171
92,2020-11-01,0.0,0.0,0.0,0.0,0.0,1
93,2020-11-02,0.0,0.0,0.0,0.0,0.0,662
94,2020-11-03,0.0,0.0,0.0,0.0,0.0,429
95,2020-11-04,0.0,0.0,0.0,0.0,0.0,36
96,2020-11-05,0.0,0.0,0.0,0.0,0.0,199
97,2020-11-06,0.0,0.0,0.0,0.0,0.0,11
98,2020-11-07,0.0,0.0,0.0,0.0,0.0,0
99,2020-11-08,0.0,0.0,0.0,0.0,0.0,0
100,2020-11-09,0.0,0.0,0.0,0.0,0.0,62
101,2020-11-10,0.0,0.0,0.0,0.0,0.0,0
102,2020-11-11,0.0,0.0,0.0,0.0,0.0,0
103,2020-11-12,0.0,0.0,0.0,0.0,0.0,1374
104,2020-11-13,0.0,0.0,0.0,0.0,0.0,713
105,2020-11-14,0.0,0.0,0.0,0.0,0.0,136
106,2020-11-15,0.0,0.0,0.0,0.0,0.0,10
107,2020-11-16,0.0,0.0,0.0,0.0,0.0,36
108,2020-11-17,0.0,0.0,0.0,0.0,0.0,9
109,2020-11-18,0.0,0.0,0.0,0.0,0.0,9
110,2020-11-19,0.0,0.0,0.0,0.0,0.0,2
111,2020-11-20,0.0,0.0,0.0,0.0,0.0,158
112,2020-11-21,0.0,0.0,0.0,0.0,0.0,60
113,2020-11-22,0.0,0.0,0.0,0.0,0.0,83
114,2020-11-23,0.0,0.0,0.0,0.0,0.0,0
115,2020-11-24,0.0,0.0,0.0,0.0,0.0,0
116,2020-11-25,0.0,0.0,0.0,0.0,0.0,0
117,2020-11-26,0.0,0.0,0.0,0.0,0.0,0
118,2020-11-27,0.0,0.0,0.0,0.0,0.0,9
119,2020-11-28,0.0,0.0,0.0,0.0,0.0,1380
120,2020-11-29,0.0,0.0,0.0,0.0,0.0,8
121,2020-11-30,0.0,0.0,0.0,0.0,0.0,154
122,2020-12-01,0.0,0.0,0.0,0.0,0.0,0
123,2020-12-02,0.0,0.0,0.0,0.0,0.0,0
124,2020-12-03,0.0,0.0,0.0,0.0,0.0,0
125,2020-12-04,0.0,0.0,0.0,0.0,0.0,36
126,2020-12-05,0.0,0.0,0.0,0.0,0.0,12
127,2020-12-06,0.0,0.0,0.0,0.0,0.0,6
128,2020-12-07,0.0,0.0,0.0,0.0,0.0,0
129,2020-12-08,0.0,0.0,0.0,0.0,0.0,20
130,2020-12-09,0.0,0.0,0.0,0.0,0.0,0
131,2020-12-10,0.0,0.0,0.0,0.0,0.0,0
132,2020-12-11,0.0,0.0,0.0,0.0,0.0,71
133,2020-12-12,0.0,0.0,0.0,0.0,0.0,6
134,2020-12-13,0.0,0.0,0.0,0.0,0.0,21
135,2020-12-14,0.0,0.0,0.0,0.0,0.0,346
136,2020-12-15,0.0,0.0,0.0,0.0,0.0,0
137,2020-12-16,0.0,0.0,0.0,0.0,0.0,0
138,2020-12-17,0.0,0.0,0.0,0.0,0.0,0
139,2020-12-18,0.0,0.0,0.0,0.0,0.0,0
140,2020-12-19,0.0,0.0,0.0,0.0,0.0,13
141,2020-12-20,0.0,0.0,0.0,0.0,0.0,3
142,2020-12-21,0.0,0.0,0.0,0.0,0.0,0
143,2020-12-22,0.0,0.0,0.0,0.0,0.0,0
144,2020-12-23,0.0,0.0,0.0,0.0,0.0,0
145,2020-12-24,0.0,0.0,0.0,0.0,0.0,0
146,2020-12-25,0.0,0.0,0.0,0.0,0.0,0
147,2020-12-26,0.0,0.0,0.0,0.0,0.0,9
148,2020-12-27,0.0,0.0,0.0,0.0,0.0,213
149,2020-12-28,0.0,0.0,0.0,0.0,0.0,0
150,2020-12-29,0.0,0.0,0.0,0.0,0.0,119
151,2020-12-30,0.0,0.0,0.0,0.0,0.0,0
152,2020-12-31,0.0,0.0,0.0,0.0,0.0,0
153,2021-01-01,0.0,0.0,0.0,0.0,0.0,0
154,2021-01-02,0.0,0.0,0.0,0.0,0.0,78
155,2021-01-03,0.0,0.0,0.0,0.0,0.0,2
156,2021-01-04,0.0,0.0,0.0,0.0,0.0,0
157,2021-01-05,0.0,0.0,0.0,0.0,0.0,18
158,2021-01-06,0.0,0.0,0.0,0.0,0.0,0
159,2021-01-07,0.0,0.0,0.0,0.0,0.0,0
160,2021-01-08,0.0,0.0,0.0,0.0,0.0,0
161,2021-01-09,0.0,0.0,0.0,0.0,0.0,201
162,2021-01-10,0.0,0.0,0.0,0.0,0.0,202
163,2021-01-11,0.0,0.0,0.0,0.0,0.0,66
164,2021-01-12,0.0,0.0,0.0,0.0,0.0,125
165,2021-01-13,0.0,0.0,0.0,0.0,0.0,0
166,2021-01-14,0.0,0.0,0.0,0.0,0.0,619
167,2021-01-15,0.0,0.0,0.0,0.0,0.0,623
168,2021-01-16,0.0,0.0,0.0,0.0,0.0,1226
169,2021-01-17,0.0,0.0,0.0,0.0,0.0,48
170,2021-01-18,0.0,0.0,0.0,0.0,0.0,45
171,2021-01-19,0.0,0.0,0.0,0.0,0.0,8
172,2021-01-20,0.0,0.0,0.0,0.0,0.0,0
173,2021-01-21,0.0,0.0,0.0,0.0,0.0,0
174,2021-01-22,0.0,0.0,0.0,0.0,0.0,52
175,2021-01-23,0.0,0.0,0.0,0.0,0.0,0
176,2021-01-24,0.0,0.0,0.0,0.0,0.0,0
177,2021-01-25,0.0,0.0,0.0,0.0,0.0,473
178,2021-01-26,0.0,0.0,0.0,0.0,0.0,132
179,2021-01-27,0.0,0.0,0.0,0.0,0.0,38
180,2021-01-28,0.0,0.0,0.0,0.0,0.0,13
181,2021-01-29,0.0,0.0,0.0,0.0,0.0,523
182,2021-01-30,0.0,0.0,0.0,0.0,0.0,5708932
183,2021-01-31,0.0,0.0,0.0,0.0,0.0,23921741
184,2021-02-01,0.0,0.0,0.0,0.0,0.0,18665191
185,2021-02-02,0.0,0.0,0.0,0.0,0.0,5559512
186,2021-02-03,0.0,0.0,0.0,0.0,0.0,2682178
187,2021-02-04,0.0,0.0,0.0,0.0,0.0,1804078
188,2021-02-05,0.0,0.0,0.0,0.0,0.0,1298642
189,2021-02-06,0.0,0.0,0.0,0.0,0.0,595379
190,2021-02-07,0.0,0.0,0.0,0.0,0.0,1325910
191,2021-02-08,0.0,0.0,0.0,0.0,0.0,6113372
192,2021-02-09,0.0,0.0,0.0,0.0,0.0,1143430
193,2021-02-10,0.0,0.0,0.0,0.0,0.0,933735
194,2021-02-11,0.0,0.0,0.0,0.0,0.0,560752
195,2021-02-12,0.0,0.0,0.0,0.0,0.0,388735
196,2021-02-13,0.0,0.0,0.0,0.0,0.0,249169
197,2021-02-14,0.0,0.0,0.0,0.0,0.0,355425
198,2021-02-15,0.0,0.0,0.0,0.0,0.0,186938
199,2021-02-16,0.0,0.0,0.0,0.0,0.0,253570
200,2021-02-17,0.0,0.0,0.0,0.0,0.0,134903
201,2021-02-18,0.0,0.0,0.0,0.0,0.0,85076
202,2021-02-19,0.0,0.0,0.0,0.0,0.0,105110
203,2021-02-20,0.0,0.0,0.0,0.0,0.0,259931
204,2021-02-21,0.0,0.0,0.0,0.0,0.0,124684
205,2021-02-22,0.0,0.0,0.0,0.0,0.0,102994
206,2021-02-23,0.0,0.0,0.0,0.0,0.0,34174
207,2021-02-24,0.0,0.0,0.0,0.0,0.0,54984
208,2021-02-25,0.0,0.0,0.0,0.0,0.0,31669
209,2021-02-26,0.0,0.0,0.0,0.0,0.0,147256
210,2021-02-27,0.0,0.0,0.0,0.0,0.0,481991
211,2021-02-28,0.0,0.0,0.0,0.0,0.0,3832192
212,2021-03-01,0.0,0.0,0.0,0.0,0.0,991095
213,2021-03-02,0.0,0.0,0.0,0.0,0.0,528326
214,2021-03-03,0.0,0.0,0.0,0.0,0.0,1427316
215,2021-03-04,0.0,0.0,0.0,0.0,0.0,3502637
216,2021-03-05,0.0,0.0,0.0,0.0,0.0,2107990
217,2021-03-06,0.0,0.0,0.0,0.0,0.0,479871
218,2021-03-07,0.0,0.0,0.0,0.0,0.0,607173
219,2021-03-08,0.0,0.0,0.0,0.0,0.0,545662
220,2021-03-09,0.0,0.0,0.0,0.0,0.0,725264
221,2021-03-10,0.0,0.0,0.0,0.0,0.0,310950
222,2021-03-11,0.0,0.0,0.0,0.0,0.0,377979
223,2021-03-12,0.0,0.0,0.0,0.0,0.0,475257
224,2021-03-13,0.0,0.0,0.0,0.0,0.0,1283595
225,2021-03-14,0.0,0.0,0.0,0.0,0.0,226958
226,2021-03-15,0.0,0.0,0.0,0.0,0.0,11569431
227,2021-03-16,0.0,0.0,0.0,0.0,0.0,5609681
228,2021-03-17,0.0,0.0,0.0,0.0,0.0,3220467
229,2021-03-18,0.0,0.0,0.0,0.0,0.0,1423541
230,2021-03-19,0.0,0.0,0.0,0.0,0.0,2396974
231,2021-03-20,0.0,0.0,0.0,0.0,0.0,1165956
232,2021-03-21,0.0,0.0,0.0,0.0,0.0,1833105
233,2021-03-22,0.0,0.0,0.0,0.0,0.0,1425544
234,2021-03-23,0.0,0.0,0.0,0.0,0.0,900688
235,2021-03-24,0.0,0.0,0.0,0.0,0.0,539037
236,2021-03-25,0.0,0.0,0.0,0.0,0.0,602385
237,2021-03-26,0.0,0.0,0.0,0.0,0.0,722333
238,2021-03-27,0.0,0.0,0.0,0.0,0.0,514845
239,2021-03-28,0.0,0.0,0.0,0.0,0.0,1143577
240,2021-03-29,0.0,0.0,0.0,0.0,0.0,2342924
241,2021-03-30,0.0,0.0,0.0,0.0,0.0,941404
242,2021-03-31,0.0,0.0,0.0,0.0,0.0,1022750
243,2021-04-01,0.0,0.0,0.0,0.0,0.0,1238056
244,2021-04-02,0.0,0.0,0.0,0.0,0.0,1253053
245,2021-04-03,0.0,0.0,0.0,0.0,0.0,812224
246,2021-04-04,0.0,0.0,0.0,0.0,0.0,1264328
247,2021-04-05,0.0,0.0,0.0,0.0,0.0,1161738
248,2021-04-06,0.0,0.0,0.0,0.0,0.0,1294612
249,2021-04-07,0.0,0.0,0.0,0.0,0.0,835694
250,2021-04-08,0.0,0.0,0.0,0.0,0.0,338731
251,2021-04-09,0.0,0.0,0.0,0.0,0.0,610176
252,2021-04-10,0.0,0.0,0.0,0.0,0.0,1272821
253,2021-04-11,0.0,0.0,0.0,0.0,0.0,6995583
254,2021-04-12,0.0,0.0,0.0,0.0,0.0,17561875
255,2021-04-13,0.0,0.0,0.0,0.0,0.0,13314013
256,2021-04-14,0.0,0.0,0.0,0.0,0.0,6349137
257,2021-04-15,0.0,0.0,0.0,0.0,0.0,14718200
258,2021-04-16,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9.999999974752427e-07,161689870
259,2021-04-17,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,460833712
260,2021-04-18,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,142743623
261,2021-04-19,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.999999989900971e-06,3.999999989900971e-06,424418998
262,2021-04-20,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,526088540
263,2021-04-21,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,290865031
264,2021-04-22,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,194322190
265,2021-04-23,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,151001682
266,2021-04-24,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83694373
267,2021-04-25,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,90558038
268,2021-04-26,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102581471
269,2021-04-27,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102515602
270,2021-04-28,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,139690065
271,2021-04-29,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,96378675
272,2021-04-30,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,133732362
273,2021-05-01,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,92395224
274,2021-05-02,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,59652130
275,2021-05-03,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,40570107
276,2021-05-04,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,64001867
277,2021-05-05,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,47093779
278,2021-05-06,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1.9999999949504854e-06,27406652
279,2021-05-07,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,3.000000106112566e-06,367358434
280,2021-05-08,3.000000106112566e-06,1.8999999156221747e-05,3.000000106112566e-06,1.5999999959603883e-05,1.5999999959603883e-05,6118033567
281,2021-05-09,1.5999999959603883e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.5999999959603883e-05,1.5999999959603883e-05,6171534719
282,2021-05-10,1.5999999959603883e-05,3.899999865097925e-05,1.4000000192027073e-05,3.5000000934815034e-05,3.5000000934815034e-05,19546576207
283,2021-05-11,3.5000000934815034e-05,3.7999998312443495e-05,2.8000000384054147e-05,3.099999958067201e-05,3.099999958067201e-05,9743912953
284,2021-05-12,2.9999999242136255e-05,3.099999958067201e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,7320441816
285,2021-05-13,1.8000000636675395e-05,2.4000000848900527e-05,1.4999999621068127e-05,2.099999983329326e-05,2.099999983329326e-05,6879491005
286,2021-05-14,2.099999983329326e-05,2.2000000171829015e-05,1.8000000636675395e-05,1.8999999156221747e-05,1.8999999156221747e-05,2909604830
287,2021-05-15,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,1.5999999959603883e-05,2607873205
288,2021-05-16,1.5999999959603883e-05,1.9999999494757503e-05,1.2999999853491317e-05,1.8000000636675395e-05,1.8000000636675395e-05,3225440403
289,2021-05-17,1.8000000636675395e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,1.5999999959603883e-05,3466116394
290,2021-05-18,1.700000029813964e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.5999999959603883e-05,1.5999999959603883e-05,1743302789
291,2021-05-19,1.5999999959603883e-05,1.5999999959603883e-05,6.000000212225132e-06,9.000000318337698e-06,9.000000318337698e-06,3271067996
292,2021-05-20,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,9.999999747378752e-06,9.999999747378752e-06,2507945867
293,2021-05-21,9.999999747378752e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,1547207565
294,2021-05-22,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,1229821215
295,2021-05-23,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,1585032040
296,2021-05-24,7.999999979801942e-06,1.2000000424450263e-05,7.999999979801942e-06,1.1000000085914508e-05,1.1000000085914508e-05,2179651359
297,2021-05-25,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1415340765
298,2021-05-26,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,9.999999747378752e-06,994520516
299,2021-05-27,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,679602960
300,2021-05-28,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,690703669
301,2021-05-29,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,502184994
302,2021-05-30,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,440967883
303,2021-05-31,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,910298126
304,2021-06-01,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,795576484
305,2021-06-02,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1190841704
306,2021-06-03,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,9.999999747378752e-06,841784028
307,2021-06-04,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,819027578
308,2021-06-05,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,507707187
309,2021-06-06,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,359457882
310,2021-06-07,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,469707680
311,2021-06-08,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,7.000000096013537e-06,794735555
312,2021-06-09,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,546752922
313,2021-06-10,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,420178357
314,2021-06-11,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,402206125
315,2021-06-12,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,602206703
316,2021-06-13,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,7.000000096013537e-06,479855598
317,2021-06-14,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,484227038
318,2021-06-15,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,464565251
319,2021-06-16,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1147441100
320,2021-06-17,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,645884625
321,2021-06-18,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,560685269
322,2021-06-19,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,800211655
323,2021-06-20,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,644943959
324,2021-06-21,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,719083156
325,2021-06-22,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,798815195
326,2021-06-23,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,7.000000096013537e-06,538227669
327,2021-06-24,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,374340895
328,2021-06-25,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,809551822
329,2021-06-26,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,506208122
330,2021-06-27,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,368723897
331,2021-06-28,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,511642751
332,2021-06-29,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,1049937292
333,2021-06-30,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,774601888
